source_url,publisher_domain,headline,snippet,deportee_count,origin_country,destination_country,conducting_agency,transport_mode,date_discovered,Urgency,DeportationType
https://www.nytimes.com/by/mujib-mashal?page=8,www.nytimes.com,Mujib Mashal - Page 8 - The New York Times,"16 hours ago ... I returned to The Times in 2015 as an international correspondent. I was born in Kabul, Afghanistan. I lived in the United States for eight years, where I ...",0,,The Times in,Unknown,unknown,2025-08-30T16:00:01.144480Z,Low,Group
https://www.npt.gov.uk/cy/system/linciau/nadolig-llawen/neuadd-gwynn-hall-beth-sydd-arno/,www.npt.gov.uk,What's On - Gwyn Hall,16 hours ago ... ... return……. “The Magical Mystery Tour is coming to take you away!” “Get Back ... forced into enchanted slumber... Moments of transcendent beauty and ...,0,,take you away,Unknown,unknown,2025-08-30T16:00:01.145026Z,Low,Group
https://jobs.leeds.gov.uk/jobs/registrar-part-time-req002749,jobs.leeds.gov.uk,Registrar (part-time) - REQ002749 | Leeds Jobs,2 days ago ... To identify and take appropriate action to deal with forced and sham marriages/civil partnerships. ... To make timely returns of all events to appropriate ...,0,,identify and take appropriate action to deal with forced and sham marriages,Unknown,ship,2025-08-30T16:00:01.147410Z,Low,Group
https://www.fife.gov.uk/__data/assets/pdf_file/0028/286615/FVAWP-Training-programme-April-September-2025.pdf,www.fife.gov.uk,Training Programme,"2 days ago ... A forced marriage is where one or both spouses do not (or, in the case of ... In return we will monitor all course bookings. If the number of delegates ...",0,,,Unknown,train,2025-08-30T16:00:01.147954Z,Low,Group
https://assets.publishing.service.gov.uk/media/68ad70c69e1cebdd2c96a150/IND+CPIN+Women+fearing+gender-based+violence.pdf,assets.publishing.service.gov.uk,Country Policy and Information Note - India: Women fearing gender ...,"2 days ago ... internal movement, foreign travel, emigration, and repatriation which is generally respected by the government (see Demography and geography. Page 12. Page 12 ...",0,,,Unknown,unknown,2025-08-30T16:00:01.148477Z,Low,Group
https://www.gov.uk/government/organisations/ministry-of-defence,www.gov.uk,Ministry of Defence - GOV.UK,"2 days ago ... We work for a secure and prosperous United Kingdom with global reach and influence. We will protect our people, territories, values and interests at home ...",0,,,Unknown,unknown,2025-08-30T16:00:01.149032Z,Low,Group
https://democracy.edinburgh.gov.uk/documents/s87465/4.2%20-%20TRO_24_24%20Objection%20Report%20-%20proposed%20amendments%20to%20CPZ.pdf,democracy.edinburgh.gov.uk,Traffic Regulation Orders Sub-Committee,3 days ago ... New restrictions;. • Amendments to existing restrictions; and. • Removal of existing restrictions. 3.2 The Council also undertakes reviews to ensure existing ...,0,,existing restrictions,Unknown,unknown,2025-08-30T16:00:01.149594Z,Low,Group
https://www.manchester.gov.uk/news,www.manchester.gov.uk,News Stories | Manchester City Council,"3 days ago ... Manchester is on course for its best Christmas ever this year with the return of festive fun to Albert Square, alongside the city's world-beating festive ...",0,,Albert Square,Unknown,unknown,2025-08-30T16:00:01.150187Z,Low,Group
https://assets.publishing.service.gov.uk/media/68b0232ece0a11bb78a4f12c/AB_v_Grafters_Group_Ltd__ta_CSI_Catering_Services_International___2025__EAT_126.pdf,assets.publishing.service.gov.uk,JUDGMENT,2 days ago ... occasions on which an appellate tribunal or court is forced to that conclusion. ... I will return to this when considering ground 1. Ground 3. 26. It is ...,0,,that conclusion,Unknown,unknown,2025-08-30T16:00:01.150621Z,Low,Group
https://www.solihull.gov.uk/sites/default/files/2025-08/School-Forum-Minutes-October-2024.pdf,www.solihull.gov.uk,Solihull Schools Forum Minutes - October 2024,2 days ago ... do their 6 day exclusion and return to mainstream school. We do acknowledge ... budgets afloat yet we are forced to shut our schools and in order to.,0,,mainstream school,Unknown,unknown,2025-08-30T16:00:01.151010Z,Low,Group
https://www.woodhouseparishcouncil.gov.uk/uploads/2025-09-01-woodhouse-pc-agenda-website-pack.pdf?v=1756235964,www.woodhouseparishcouncil.gov.uk,FINANCIAL MATTERS,4 days ago ... When a potential timeframe for the work has been agreed we will write and advise you in advance. Please can you confirm by return that you have received this ...,0,,,Unknown,unknown,2025-08-30T16:00:01.151438Z,Low,Group
https://www.scotcourts.gov.uk/media/2yknhhaz/2025csoh81-martin-mcgowan-against-springfield-properties-limited.pdf,www.scotcourts.gov.uk,"OUTER HOUSE, COURT OF SESSION [2025] CSOH 81 A270/21 ...","4 days ago ... He and his wife had cashed in their respective pensions and he had been forced ... pursuer was offering to sell information in return for silence, or, as he also ...",0,,sell information in return for silence,Unknown,unknown,2025-08-30T16:00:01.152057Z,Low,Group
https://www.burbageparishcouncil.gov.uk/parish-policing-updates,www.burbageparishcouncil.gov.uk,Parish policing updates | Burbage Parish Council,5 days ago ... We are also planning some targeted work for when the schools return in January around road safety. ... Garage door lock forced and a report of a theft from a van.,0,,,Unknown,unknown,2025-08-30T16:00:01.153941Z,Low,Group
https://library.eastriding.gov.uk/,library.eastriding.gov.uk,East Riding Libraries: Home,"5 days ago ... Forced to run for his life, he escapes aboard The Porpoise, an assassin on ... Picked this book up from the recently returned shelf as I was curious to ...",0,the recently returned shelf as,run for his life,Unknown,unknown,2025-08-30T16:00:01.155238Z,Low,Group
https://www.gov.uk/government/speeches/ukrainian-independence-day-2025-uk-statement-to-the-osce,www.gov.uk,Ukrainian Independence Day 2025: UK Statement to the OSCE ...,"5 days ago ... Russia must return the Ukrainian children that it has illegally deported and ... It must stop the forced passportisation of Ukrainians, obliging them ...",0,,the OSCE,Unknown,unknown,2025-08-30T16:00:01.155673Z,Low,Group
https://staging.cbhc.gov.uk/mixednews50/unraveling-the-legacy-of-hulk-hogan/,staging.cbhc.gov.uk,Unraveling The Legacy Of Hulk Hogan: A Deep Look At A Wrestling ...,"5 days ago ... The nWo's success forced other ... Despite these significant setbacks, Hulk Hogan has, time and again, found ways to return to the public spotlight.",0,,return to the public spotlight,Unknown,unknown,2025-08-30T16:00:01.156094Z,Low,Group
https://findajob.dwp.gov.uk/details/16508111?lang_code=cy,findajob.dwp.gov.uk,One Stop - Shift Leader | Manylion swydd | Dod o hyd i swydd,"7 days ago ... Actively support your Store Manager in managing absence within the store, ensuring return ... forced to withdraw the job offer.' As a Shift Leader I always ...",0,,withdraw the job offer,Unknown,unknown,2025-08-30T16:00:01.157187Z,Low,Group
https://findajob.dwp.gov.uk/details/17036479,findajob.dwp.gov.uk,Deputy Registrar | Job details | Find a job,"8 days ago ... You will also report suspicious deaths, sham or forced marriages and civil partnerships and forged or counterfeit documentation. ... Payment is offered in return ...",0,,,Unknown,ship,2025-08-30T16:00:01.157617Z,Low,Group
https://www.barnsley.gov.uk/services/health-and-wellbeing/find-affordable-and-nutritious-food-in-your-area/community-shop-on-the-go-facebook/,www.barnsley.gov.uk,Community Shop On The Go | Facebook,"Aug 21, 2025 ... ... forced air function at 180 for 30 - 35 mins . Plenty of time to put the ... Looking forward to seeing Bec Bu Rose & Tegan Barnard-Thompson when they next return ...",0,,put the,Unknown,unknown,2025-08-30T16:00:01.158159Z,Low,Group
https://www.ice.gov/about-ice/hsi/news/hsi-insider/notorious-sinaloa-cartel-leaders-arrested,www.ice.gov,Notorious Sinaloa Cartel Leaders in Federal Custody Following ...,"5 days ago ... On July 25, 2024, Ismael “El Mayo” Zambada-Garcia and Joaquin Guzman Lopez were arrested by US authorities and are currently in federal custody.",0,,,Unknown,unknown,2025-08-30T16:00:01.163265Z,Low,Group
https://www.ice.gov/outreach-programs/cornerstone,www.ice.gov,HSI Cornerstone | ICE,"Aug 20, 2025 ... September 2024 - Issue #56 - Combating Forced Labor in the Supply Chain ... Return to top. Local Footer Navigation. Address. 500 12th St SW Washington, DC ...",0,,top,ICE,unknown,2025-08-30T16:00:01.164957Z,Low,Group
https://www.ice.gov/about-ice/hsi/our-offices/hq,www.ice.gov,Headquarters Offices | ICE,"Aug 20, 2025 ... HSI's investigative programs that focus on intellectual property theft, trade fraud, and forced labor. ... Return to top. Local Footer Navigation. Address.",0,,top,ICE,unknown,2025-08-30T16:00:01.165676Z,Low,Group
https://www.ice.gov/about-ice/hsi/investigate/intellectual-property-commercial-fraud,www.ice.gov,Intellectual Property Theft and Commercial Fraud | ICE,"Aug 19, 2025 ... This can lead to Americans losing their jobs and small businesses being forced to close. ... Return to top. Local Footer Navigation. Address. 500 12th St SW",0,,Americans losing their jobs and small businesses being forced to close,ICE,bus,2025-08-30T16:00:01.172621Z,Low,Group
https://www.ice.gov/about-ice/hsi/investigate/human-smuggling,www.ice.gov,Human Smuggling | ICE,"Aug 19, 2025 ... They may be forced into labor or sex trafficking, or their families may be extorted. ... Return to top. Local Footer Navigation. Address. 500 12th St SW",0,,labor or sex trafficking,ICE,unknown,2025-08-30T16:00:01.173407Z,Low,Group
https://www.ice.gov/about-ice/hsi/investigate/human-trafficking,www.ice.gov,Human Trafficking | ICE,"Aug 19, 2025 ... Trafficked victims may endure physical violence, sexual abuse, forced labor ... Return to top. Local Footer Navigation. Address. 500 12th St SW Washington ...",0,,top,ICE,bus,2025-08-30T16:00:01.175038Z,Low,Group
https://www.ice.gov/about-ice/hsi/investigate/worksite-enforcement-investigations,www.ice.gov,Worksite Enforcement Investigations | ICE,"Aug 19, 2025 ... Forced labor or the exploitation of workers can have long-lasting effects on ... Return to top. Local Footer Navigation. Address. 500 12th St SW",0,,top,ICE,unknown,2025-08-30T16:00:01.175709Z,Low,Group
https://www.ice.gov/news/releases/ice-arrests-criminal-alien-most-wanted-list,www.ice.gov,Archived: ICE arrests criminal alien on Most Wanted list | ICE,"Aug 18, 2025 ... A consequence of ICE being forced to make more arrests on the streets is the ... Return to top. Local Footer Navigation. Media Inquiries. For media ...",0,,make more arrests on the streets is the,ICE,unknown,2025-08-30T16:00:01.176339Z,Low,Criminal
https://www.ice.gov/about-ice/hsi,www.ice.gov,Homeland Security Investigations | ICE,"Aug 18, 2025 ... Identifying and supporting victims rescued from child exploitation, human trafficking and forced labor. ... Return to top. Local Footer Navigation. Address.",0,child exploitation,top,ICE,unknown,2025-08-30T16:00:01.176686Z,Low,Group
https://www.ice.gov/about-ice/hsi/investigate,www.ice.gov,What We Investigate | ICE,"Aug 18, 2025 ... Human trafficking is a global crime that generally takes two forms: sex trafficking & forced labor. ... Return to top. Local Footer Navigation. Address. 500 ...",0,,top,ICE,unknown,2025-08-30T16:00:01.177085Z,Low,Group
https://www.ice.gov/features/dangers-counterfeit-items,www.ice.gov,Counterfeit Goods: A Danger to Public Safety | ICE,"Aug 18, 2025 ... Some of the most dangerous counterfeit products involve automotive parts, electronics, safety equipment, prescription drugs, and cosmetics.",0,,Public Safety,ICE,unknown,2025-08-30T16:00:01.177444Z,Low,Group
https://www.ice.gov/about-ice/hsi/centers-labs,www.ice.gov,Centers and Labs | ICE,"Aug 18, 2025 ... The CCHT is a collaborative effort countering human trafficking and the importation of goods produced with forced labor. ... Return to top. Local Footer ...",0,,top,ICE,unknown,2025-08-30T16:00:01.177823Z,Low,Group
https://www.ice.gov/news/releases/ice-boston-removes-alien-fugitive-wanted-aggravated-murder-desecration-corpse-brazil,www.ice.gov,ICE Boston removes alien fugitive wanted for aggravated murder ...,"Aug 14, 2025 ... “Now she will be forced to face justice for the crimes she committed. We ... Return to top. Local Footer Navigation. Media Inquiries. For media inquiries ...",0,,face justice for the crimes she committed,ICE,unknown,2025-08-30T16:00:01.178378Z,Low,Group
https://www.ice.gov/news/releases/ice-arrests-brazilian-alien-charged-sex-crimes-against-massachusetts-resident,www.ice.gov,ICE arrests Brazilian alien charged with sex crimes against ...,"Aug 14, 2025 ... ICE, in partnership with the FBI, DEA and ATFE, arrested illegally present Brazilian national Cristiano Schneider Capdevila Croxato during a traffic stop in ...",0,,during,ICE,ship,2025-08-30T16:00:01.179637Z,Low,Group
https://www.ice.gov/news/releases/ice-law-enforcement-partners-arrest-more-80-illegal-aliens-during-worksite,www.ice.gov,"ICE, law enforcement partners arrest more than 80 illegal aliens ...","Aug 14, 2025 ... 84 illegal aliens June 17 during a worksite enforcement operation at the Delta Downs Racetrack in Calcasieu Parish, near Vinton, Louisiana.",0,,,ICE,unknown,2025-08-30T16:00:01.180132Z,Low,Group
https://www.ice.gov/news/releases/human-trafficking-fugitive-ices-top-10-list-arrested-mexico,www.ice.gov,Archived: Human trafficking fugitive on ICE's top 10 list arrested in ...,"Aug 14, 2025 ... The victim had been smuggled into the United States and forced into prostitution in June 2000 by a member of the Granados family. ... Return to top. Local ...",0,,the United States and forced into prostitution in June,ICE,unknown,2025-08-30T16:00:01.180686Z,Low,Group
